split,threat_type,event_text
train,backdoor,China Chopper webshell backdoor planted in the IIS web root [user=labtech confidence=medium]
train,backdoor,Persistent covert long-term access backdoor remaining after cleanup on 10.87.54.31 [ts=2026-07-19T13:57Z user=srinu]
train,backdoor,Backdoor family Cobalt Strike hashed sha256:d583cb95097570f0701c6b5f2438d8a79a744bb84de57931276bf231f0d69cf1 plus a webshell
train,backdoor,IIS server LAB-PC-84 accepted China Chopper backdoor commands without login
train,backdoor,Persistent Cobalt Strike beacon backdoor calling C2 from 10.87.54.75 every 12 seconds [device=PC-LAB-NET-14 source=USB]
train,backdoor,China Chopper webshell backdoor planted on the IIS web root of NURSE-STATION-2
train,backdoor,"Covert long-term access backdoor remaining after cleanup, sha256:57dcda2afff7420f16f8154fc118c0d7d62d3801587a3b068e737a987c061ce7"
train,backdoor,Cobalt Strike backdoor plus webshell on MAIL-GW-1 accepted commands without login [proto=HTTPS confidence=high]
train,backdoor,Backdoor Cobalt Strike beacon sha256:ad6ad0e9b21e6c61c3cbb1c3baf9c37087bfb97abd10281b9a552ceed344de9d
train,backdoor,China Chopper webshell backdoor planted on IIS server LAB-PC-78
train,backdoor,Persistent backdoor beacon calling C2 every 40 seconds from 10.87.54.124 [source=Windows Event Log sensor=firewall]
train,backdoor,Cobalt Strike backdoor and webshell on the web root [proto=UDP device=LAB-PC-99]
train,backdoor,Covert long-term access backdoor remaining after cleanup [confidence=critical proto=FILE]
train,backdoor,Cobalt Strike beacon backdoor on DESKTOP-SBJAOKO calling C2 every 42 seconds [proto=UDP evt=473211]
train,backdoor,China Chopper webshell backdoor planted in the IIS web root [ts=2026-04-27T02:20Z confidence=medium]
train,backdoor,Persistent covert long-term access backdoor remaining after cleanup on 192.168.43.12 [evt=494008 confidence=critical]
train,backdoor,Backdoor family Cobalt Strike hashed sha256:7ec9c276e641c91f5e4ab303b78505d8aa9daf300f7f84a5d2da1ffd658f1810 plus a webshell [confidence=high user=faculty]
train,backdoor,IIS server VM-PROJECT-03 accepted China Chopper backdoor commands without login [sensor=usb ts=2026-06-19T14:04Z]
train,backdoor,Persistent Cobalt Strike beacon backdoor calling C2 from 10.0.0.8 every 6 seconds
train,backdoor,China Chopper webshell backdoor planted on the IIS web root of DESKTOP-SBJAOKO [ts=2026-04-25T18:44Z evt=360728]
train,backdoor,"Covert long-term access backdoor remaining after cleanup, sha256:385415fd83eaaea3929d283e52d0328a21386f0e7c1d6f2f449e04ff379a4c8f [ts=2026-08-12T09:11Z evt=363364]"
train,backdoor,Cobalt Strike backdoor plus webshell on LAB-PC-07 accepted commands without login
train,backdoor,Backdoor Cobalt Strike beacon sha256:5aab5879bccb19dbfaa3f439c5aeacee0a40c1f3503504ad59a6946200f05bf1 [proto=FILE device=KIOSK-FRONT-2]
train,backdoor,China Chopper webshell backdoor planted on IIS server LAPTOP-FACULTY-2
train,backdoor,Persistent backdoor beacon calling C2 every 38 seconds from 10.0.0.8 [proto=RDP evt=750871]
train,backdoor,Cobalt Strike backdoor and webshell on the web root
train,backdoor,Covert long-term access backdoor remaining after cleanup [evt=279108 device=LAB-PC-49]
train,backdoor,Cobalt Strike beacon backdoor on HOSTEL-PC-18 calling C2 every 45 seconds [device=LAPTOP-HOD-CSE sensor=firewall]
train,backdoor,China Chopper webshell backdoor planted in the IIS web root [user=helpdesk proto=UDP]
train,backdoor,Persistent covert long-term access backdoor remaining after cleanup on 10.87.54.200 [ts=2026-05-19T10:13Z sensor=dns]
train,backdoor,Backdoor family Cobalt Strike hashed sha256:1ef4a25bda3e277edc3fff303b612b0d2cdf1c80fb41d640b200395c1766fa17 plus a webshell [confidence=critical evt=615267]
train,backdoor,IIS server LAB-PC-48 accepted China Chopper backdoor commands without login [evt=547049 proto=HTTPS]
train,backdoor,Persistent Cobalt Strike beacon backdoor calling C2 from 10.87.54.121 every 4 seconds [user=srinu evt=107187]
train,backdoor,China Chopper webshell backdoor planted on the IIS web root of PC-LAB-NET-14 [ts=2026-04-23T19:54Z sensor=mail]
train,backdoor,"Covert long-term access backdoor remaining after cleanup, sha256:59ceff986d0c12ed0f6925973132fe0c765d777148da77c0e4174c333ec960e2 [sensor=usb source=DNS]"
train,backdoor,Cobalt Strike backdoor plus webshell on DESKTOP-SBJAOKO accepted commands without login [proto=RDP ts=2026-02-16T13:23Z]
train,backdoor,Backdoor Cobalt Strike beacon sha256:22367058db08b9a6eababa31e94dd2f8ffaefa95eb6e36ba880b8db3482df6a8 [device=KIOSK-FRONT-2 sensor=siem]
train,backdoor,China Chopper webshell backdoor planted on IIS server WS-EXAM-CELL [ts=2026-07-23T11:49Z confidence=medium]
train,backdoor,Persistent backdoor beacon calling C2 every 21 seconds from 192.168.43.12 [device=NURSE-STATION-2 proto=SMTP]
train,backdoor,Cobalt Strike backdoor and webshell on the web root [user=warden device=HOSTEL-PC-18]
train,backdoor,Covert long-term access backdoor remaining after cleanup [device=NURSE-STATION-2 ts=2026-03-16T04:35Z]
train,backdoor,Cobalt Strike beacon backdoor on LAB-PC-07 calling C2 every 9 seconds [user=nurse sensor=siem]
train,backdoor,China Chopper webshell backdoor planted in the IIS web root [user=akash confidence=high]
train,backdoor,Persistent covert long-term access backdoor remaining after cleanup on 203.0.113.77 [proto=UDP user=warden]
train,backdoor,Backdoor family Cobalt Strike hashed sha256:bf83e31957a9a4afa8c2ea18ac32b857047a2f187f71fb8f362ba2603f3748e0 plus a webshell
train,backdoor,IIS server WS-EXAM-CELL accepted China Chopper backdoor commands without login [confidence=medium sensor=proxy]
train,backdoor,Persistent Cobalt Strike beacon backdoor calling C2 from 10.87.54.31 every 28 seconds [device=LAPTOP-HOD-CSE user=admin]
train,backdoor,China Chopper webshell backdoor planted on the IIS web root of SRV-AD-01 [user=librarian proto=UDP]
train,backdoor,"Covert long-term access backdoor remaining after cleanup, sha256:b7d335c08662fc85536190c92850c85bd183005e944b6ef48af0409aeadf6995 [source=Auth evt=849920]"
train,backdoor,Cobalt Strike backdoor plus webshell on LAB-PC-62 accepted commands without login
train,backdoor,Backdoor Cobalt Strike beacon sha256:6b1e3babec1c91f4100303fab0563d6fcd289b21c73d32feef03083dc790f895 [user=helpdesk evt=372273]
train,backdoor,China Chopper webshell backdoor planted on IIS server WS-EXAM-CELL [confidence=medium ts=2026-01-14T21:54Z]
test,backdoor,Cobalt Strike beacon backdoor hashed sha256:29e1e855b288c80d0103e7aa0df08760aea7da95ca0e2b8d16e77e8655e26777 on NURSE-STATION-2
test,backdoor,China Chopper webshell backdoor accepted commands without login [device=PC-LIBRARY-03 proto=UDP]
test,backdoor,Cobalt Strike beacon backdoor hashed sha256:dad9b69f52c5217600d17ad9ebef8f9a561208e55342090fc5054740ac2cd97a on LAB-PC-19
test,backdoor,China Chopper webshell backdoor accepted commands without login [sensor=sysmon user=principal]
test,backdoor,Cobalt Strike beacon backdoor hashed sha256:908f43309ff909e23f0ca08eb61f121a80e479c380a4336597a1fec6795787ac on LAB-PC-98 [ts=2026-03-25T20:01Z user=srinu]
test,backdoor,China Chopper webshell backdoor accepted commands without login [source=Email sensor=dns]
test,backdoor,Cobalt Strike beacon backdoor hashed sha256:39093448288799443e7445fe1981376c556f1399e9e4a1cd5cc5fb2b8fbd64e7 on LAB-PC-21
test,backdoor,China Chopper webshell backdoor accepted commands without login [confidence=critical device=WS-EXAM-CELL]
test,backdoor,Cobalt Strike beacon backdoor hashed sha256:207f319d49ca6a545ebee94c9e3dc08423e5d12037f674a9c6f2730e937d3296 on MAIL-GW-1 [confidence=high sensor=siem]
test,backdoor,China Chopper webshell backdoor accepted commands without login [ts=2026-04-21T23:35Z evt=257388]
train,fileless,Fileless PowerShell Empire living-off-the-land in-memory payload [source=Laptop Mail Guard confidence=medium]
train,fileless,WMI persistence fileless technique with in-memory shellcode on VM-STUDENT-09 [device=KIOSK-FRONT-2 evt=560369]
train,fileless,PowerShell -EncodedCommand fileless living-off-the-land on 10.87.54.167 [proto=FILE user=demo]
train,fileless,Fileless malware runs in memory via WMI and PowerShell Empire [sensor=dns confidence=high]
train,fileless,LotL fileless in-memory payload with no dropped EXE
train,fileless,PowerShell Empire fileless living-off-the-land in-memory payload on LAB-PC-46
train,fileless,"WMI persistence plus encoded PowerShell fileless implant, no dropped EXE [ts=2026-05-11T17:07Z sensor=proxy]"
train,fileless,Fileless malware: PowerShell -EncodedCommand in-memory shellcode on 10.87.54.117 [user=librarian ts=2026-02-16T17:14Z]
train,fileless,LotL fileless technique using WMI and PowerShell Empire in memory [source=Proxy user=demo]
train,fileless,In-memory fileless payload with living-off-the-land PowerShell on LAB-PC-07 [proto=SMB sensor=siem]
train,fileless,"Fileless WMI persistence with in-memory shellcode, no dropped EXE on VM-SOC-LAB-11 [proto=SMTP user=librarian]"
train,fileless,PowerShell -EncodedCommand living-off-the-land fileless implant on 10.87.54.31
train,fileless,LotL fileless malware: PowerShell Empire in memory via WMI
train,fileless,Fileless in-memory payload Empire with encoded PowerShell on WS-EXAM-CELL [ts=2026-06-24T03:05Z confidence=medium]
train,fileless,Fileless PowerShell Empire living-off-the-land in-memory payload [confidence=high user=nurse]
train,fileless,WMI persistence fileless technique with in-memory shellcode on PC-LAB-NET-14 [user=cashier evt=329637]
train,fileless,PowerShell -EncodedCommand fileless living-off-the-land on 172.16.8.90 [sensor=firewall confidence=high]
train,fileless,Fileless malware runs in memory via WMI and PowerShell Empire [sensor=siem user=warden]
train,fileless,LotL fileless in-memory payload with no dropped EXE [sensor=agent device=LAB-PC-27]
train,fileless,PowerShell Empire fileless living-off-the-land in-memory payload on VM-STUDENT-09
train,fileless,"WMI persistence plus encoded PowerShell fileless implant, no dropped EXE [sensor=proxy ts=2026-06-24T05:13Z]"
train,fileless,Fileless malware: PowerShell -EncodedCommand in-memory shellcode on 172.16.8.90 [source=Laptop File Guard proto=HTTPS]
train,fileless,LotL fileless technique using WMI and PowerShell Empire in memory
train,fileless,In-memory fileless payload with living-off-the-land PowerShell on WS-ACCOUNTS-04 [evt=434827 proto=SMTP]
train,fileless,"Fileless WMI persistence with in-memory shellcode, no dropped EXE on LAB-PC-39 [user=admin device=LAPTOP-HOD-CSE]"
train,fileless,PowerShell -EncodedCommand living-off-the-land fileless implant on 10.0.0.8 [ts=2026-06-24T17:23Z device=PC-RECEPTION-01]
train,fileless,LotL fileless malware: PowerShell Empire in memory via WMI [source=Remote Agent ts=2026-07-17T08:40Z]
train,fileless,Fileless in-memory payload Empire with encoded PowerShell on PC-LIBRARY-03 [ts=2026-07-24T21:45Z evt=920766]
train,fileless,Fileless PowerShell Empire living-off-the-land in-memory payload [device=LAPTOP-FACULTY-2 proto=TCP]
train,fileless,WMI persistence fileless technique with in-memory shellcode on HOSTEL-PC-18 [source=EDR ts=2026-04-23T14:02Z]
train,fileless,PowerShell -EncodedCommand fileless living-off-the-land on 198.51.100.22 [proto=SMTP sensor=edr]
train,fileless,Fileless malware runs in memory via WMI and PowerShell Empire [sensor=usb confidence=critical]
train,fileless,LotL fileless in-memory payload with no dropped EXE [confidence=high sensor=siem]
train,fileless,PowerShell Empire fileless living-off-the-land in-memory payload on WS-ACCOUNTS-04 [sensor=agent user=warden]
train,fileless,"WMI persistence plus encoded PowerShell fileless implant, no dropped EXE [sensor=ids proto=SMB]"
train,fileless,Fileless malware: PowerShell -EncodedCommand in-memory shellcode on 10.87.54.76 [evt=860608 device=LAB-PC-16]
train,fileless,LotL fileless technique using WMI and PowerShell Empire in memory [ts=2026-05-17T14:45Z device=PC-RECEPTION-01]
train,fileless,In-memory fileless payload with living-off-the-land PowerShell on VM-STUDENT-09 [proto=SMB device=PC-LIBRARY-03]
train,fileless,"Fileless WMI persistence with in-memory shellcode, no dropped EXE on DESKTOP-SBJAOKO [evt=222805 device=PC-RECEPTION-01]"
train,fileless,PowerShell -EncodedCommand living-off-the-land fileless implant on 10.87.54.31
train,fileless,LotL fileless malware: PowerShell Empire in memory via WMI [ts=2026-01-25T07:27Z user=labtech]
train,fileless,Fileless in-memory payload Empire with encoded PowerShell on WS-FINANCE-12
train,fileless,Fileless PowerShell Empire living-off-the-land in-memory payload [sensor=dns user=srinu]
train,fileless,WMI persistence fileless technique with in-memory shellcode on LAB-PC-60
train,fileless,PowerShell -EncodedCommand fileless living-off-the-land on 198.51.100.22 [ts=2026-08-22T20:59Z user=nurse]
train,fileless,Fileless malware runs in memory via WMI and PowerShell Empire
train,fileless,LotL fileless in-memory payload with no dropped EXE [device=DESKTOP-SBJAOKO source=Remote Agent]
train,fileless,PowerShell Empire fileless living-off-the-land in-memory payload on PC-LIBRARY-03
train,fileless,"WMI persistence plus encoded PowerShell fileless implant, no dropped EXE [device=PC-RECEPTION-01 source=Sysmon]"
train,fileless,Fileless malware: PowerShell -EncodedCommand in-memory shellcode on 10.87.54.217 [evt=757480 ts=2026-08-28T07:05Z]
train,fileless,LotL fileless technique using WMI and PowerShell Empire in memory [device=LAB-PC-81 evt=191177]
train,fileless,In-memory fileless payload with living-off-the-land PowerShell on DESKTOP-988C9GL
train,fileless,"Fileless WMI persistence with in-memory shellcode, no dropped EXE on KIOSK-FRONT-2 [source=Auth sensor=usb]"
train,fileless,PowerShell -EncodedCommand living-off-the-land fileless implant on 198.51.100.22 [evt=711262 confidence=medium]
train,fileless,LotL fileless malware: PowerShell Empire in memory via WMI [evt=743136 device=WS-EXAM-CELL]
train,fileless,Fileless in-memory payload Empire with encoded PowerShell on LAB-PC-21 [confidence=high device=KIOSK-FRONT-2]
train,fileless,Fileless PowerShell Empire living-off-the-land in-memory payload
train,fileless,WMI persistence fileless technique with in-memory shellcode on SRV-AD-01
train,fileless,PowerShell -EncodedCommand fileless living-off-the-land on 10.87.54.200 [device=WS-EXAM-CELL user=labtech]
train,fileless,Fileless malware runs in memory via WMI and PowerShell Empire
train,fileless,LotL fileless in-memory payload with no dropped EXE [sensor=proxy confidence=critical]
train,fileless,PowerShell Empire fileless living-off-the-land in-memory payload on WS-EXAM-CELL [user=faculty confidence=medium]
train,fileless,"WMI persistence plus encoded PowerShell fileless implant, no dropped EXE [evt=630000 confidence=high]"
train,fileless,Fileless malware: PowerShell -EncodedCommand in-memory shellcode on 10.87.54.218 [confidence=medium proto=FILE]
train,fileless,LotL fileless technique using WMI and PowerShell Empire in memory [ts=2026-04-16T10:23Z device=MAIL-GW-1]
train,fileless,In-memory fileless payload with living-off-the-land PowerShell on LAB-PC-35 [sensor=firewall ts=2026-01-12T18:05Z]
train,fileless,"Fileless WMI persistence with in-memory shellcode, no dropped EXE on LAPTOP-HOD-CSE"
train,fileless,PowerShell -EncodedCommand living-off-the-land fileless implant on 10.87.54.9 [user=akash device=WS-FINANCE-12]
